0,1,45,1,1,0,3,0,0,32,3,1,3,3304.0,1370,1934.0,0.9540000000000001,3914,70,0.667,0.415
0,1,48,0,1,2,2,4,0,35,5,2,2,1449.0,0,1449.0,0.785,4797,88,0.9129999999999999,0.0
1,0,61,1,0,2,2,2,0,54,2,1,4,11859.0,1644,10215.0,0.866,8930,79,0.8370000000000001,0.139
0,1,44,0,3,2,1,4,0,27,3,1,4,1480.0,1017,463.0,1.008,5245,80,0.86,0.687
0,1,58,0,2,5,1,4,0,45,3,3,4,1942.0,1536,406.0,0.615,1371,38,0.40700000000000003,0.7909999999999999
0,1,51,0,3,0,0,1,0,31,6,2,2,2768.0,1329,1439.0,0.6990000000000001,4275,78,0.8140000000000001,0.48
0,1,62,0,0,3,2,4,0,50,3,3,3,3989.0,0,3989.0,0.997,4274,68,0.545,0.0
0,1,40,1,3,6,1,0,3,30,6,3,2,34516.0,964,33552.0,0.521,2922,71,0.775,0.027999999999999997
0,1,53,1,3,6,1,3,0,33,3,2,3,2753.0,1811,942.0,0.977,1038,25,2.571,0.6579999999999999
0,1,37,0,3,2,2,4,0,36,5,2,4,3685.0,1396,2289.0,0.9740000000000001,3016,85,0.809,0.379
0,1,57,0,2,6,1,4,0,45,4,2,0,2494.0,1639,855.0,0.858,1555,39,0.625,0.657
0,1,40,1,4,2,1,2,3,25,5,3,2,28822.0,2517,26305.0,0.49200000000000005,1504,35,0.29600000000000004,0.087
0,1,52,1,3,0,3,0,0,47,5,6,3,5119.0,1972,3147.0,0.835,5146,88,0.956,0.385
0,1,39,1,4,3,1,2,0,32,4,2,2,19198.0,2218,16980.0,0.802,4423,90,0.667,0.11599999999999999
1,0,56,1,2,6,1,4,0,44,5,3,1,4390.0,0,4390.0,1.005,8454,69,0.769,0.0
1,0,57,1,3,2,1,2,0,49,5,0,3,8701.0,215,8486.0,0.527,1999,41,0.414,0.025
0,1,52,1,0,5,3,3,0,36,6,4,4,5395.0,2084,3311.0,0.7979999999999999,4689,69,0.725,0.386
0,1,44,1,4,6,3,3,0,37,5,1,2,4234.0,972,3262.0,1.7069999999999999,1348,27,1.7,0.23
1,0,46,1,4,5,2,3,1,41,6,3,2,34516.0,1104,33412.0,0.591,1989,47,0.741,0.032
0,1,47,0,3,2,1,4,0,36,4,2,2,1776.0,1519,257.0,0.917,4295,60,0.622,0.855
0,1,57,0,3,0,2,1,0,36,3,1,3,8184.0,1508,6676.0,0.789,4134,71,0.821,0.184
0,1,42,1,3,3,1,3,0,36,5,4,3,1681.0,0,1681.0,0.9940000000000001,5416,82,0.9520000000000001,0.0
0,1,42,0,3,6,1,4,0,36,4,2,1,2281.0,1548,733.0,0.7390000000000001,4384,78,0.857,0.679
0,1,43,0,3,6,1,4,0,27,1,2,2,3541.0,1042,2499.0,0.774,14511,123,0.708,0.294
0,1,53,1,2,3,2,0,0,36,2,2,2,21079.0,1431,19648.0,0.688,13930,96,0.655,0.068
0,1,36,1,2,0,2,2,0,25,5,3,2,1438.3,0,1438.3,0.579,2882,68,0.619,0.0
0,1,42,0,2,2,1,5,0,33,6,1,1,13770.0,2517,11253.0,0.7879999999999999,1582,36,0.385,0.183
0,1,36,0,3,6,1,4,0,36,6,5,3,2786.0,1628,1158.0,1.314,2853,55,0.667,0.584
0,1,50,0,2,2,1,4,0,36,2,3,2,1912.0,0,1912.0,0.728,4851,87,0.642,0.0
0,1,46,0,4,6,1,1,0,36,1,3,1,1925.0,1202,723.0,0.518,4343,66,0.737,0.624
0,1,46,0,2,5,3,1,0,35,6,2,1,6145.0,1349,4796.0,0.971,4893,93,0.8240000000000001,0.22
0,1,49,0,3,2,1,4,0,35,3,3,3,2919.0,2032,887.0,0.654,4937,75,0.667,0.696
0,1,39,0,1,2,3,4,3,30,1,2,3,10398.0,1630,8768.0,0.755,7702,81,0.688,0.157
0,1,54,0,2,3,2,5,0,45,5,3,5,7563.0,1465,6098.0,0.511,4175,67,0.718,0.19399999999999998
0,1,40,0,2,2,0,5,0,23,6,2,1,18332.0,1376,16956.0,0.6,4095,67,0.675,0.075
0,1,65,0,0,2,1,4,0,56,6,3,3,4460.0,1262,3198.0,0.898,1877,41,0.7829999999999999,0.28300000000000003
0,1,58,0,1,2,2,1,0,46,3,3,3,1996.0,1850,146.0,0.9520000000000001,3421,55,0.7190000000000001,0.927
0,1,37,1,2,6,2,1,0,26,4,1,2,3664.0,1449,2215.0,0.7120000000000001,4413,65,0.5479999999999999,0.395
0,1,50,0,2,2,1,5,1,40,2,1,1,34516.0,1826,32690.0,0.718,14994,121,0.833,0.053
1,0,46,0,4,4,2,4,0,37,3,2,2,1836.0,0,1836.0,0.32299999999999995,1799,28,0.16699999999999998,0.0
0,1,54,0,3,2,1,4,0,49,1,1,2,2598.0,1343,1255.0,0.637,4692,86,0.72,0.517
0,1,51,1,2,2,1,0,3,36,1,1,2,34516.0,1702,32814.0,0.705,8652,98,0.8490000000000001,0.049
0,1,34,0,4,2,2,1,0,28,5,2,3,2472.0,1899,573.0,0.77,4408,86,0.792,0.768
0,1,53,0,3,3,1,5,0,45,5,1,3,2495.0,1354,1141.0,0.623,1311,31,0.47600000000000003,0.5429999999999999
0,1,36,1,1,6,2,4,0,23,4,3,1,1438.3,928,510.3,0.851,2186,59,0.6859999999999999,0.645
0,1,29,0,1,0,2,4,0,23,4,3,4,4945.0,0,4945.0,1.033,2743,69,0.769,0.0
0,1,37,0,1,2,1,4,0,36,3,3,3,3992.0,1289,2703.0,1.008,2181,32,0.6,0.32299999999999995
0,1,42,0,5,2,3,4,0,37,2,3,2,6250.0,1835,4415.0,0.644,4042,60,0.7140000000000001,0.294
0,1,39,1,2,6,2,3,1,33,1,3,2,34516.0,0,34516.0,0.7240000000000001,9179,113,0.7659999999999999,0.0
0,1,36,1,3,5,1,3,0,31,3,3,5,12893.0,1620,11273.0,0.5760000000000001,2300,60,0.46299999999999997,0.126
0,1,60,1,1,2,1,0,0,46,6,3,1,5130.0,2048,3082.0,0.7759999999999999,4601,88,0.76,0.39899999999999997
0,1,47,1,4,5,3,1,0,36,6,3,2,3402.0,1607,1795.0,0.43200000000000005,3188,65,0.667,0.47200000000000003
0,1,45,0,5,2,1,4,0,39,4,3,2,2156.0,1208,948.0,0.569,1345,28,0.647,0.56
0,1,39,0,1,6,2,1,0,36,6,1,3,11213.0,0,11213.0,0.563,1257,23,0.643,0.0
0,1,47,0,2,2,2,4,0,36,3,1,2,2363.0,494,1869.0,0.736,3887,71,0.6509999999999999,0.209
0,1,40,0,4,6,2,4,0,36,6,3,4,7587.0,0,7587.0,0.82,3157,59,0.8440000000000001,0.0
0,1,55,0,3,3,1,4,0,48,6,2,2,2897.0,1601,1296.0,0.878,1337,25,0.47100000000000003,0.5529999999999999
0,1,43,0,1,5,0,4,0,36,5,2,3,2077.0,1254,823.0,0.821,4226,75,1.143,0.604
0,1,44,0,3,3,2,4,0,37,3,2,2,8512.0,1471,7041.0,0.867,4056,81,0.841,0.17300000000000001
0,1,33,0,4,2,2,4,0,22,5,1,2,2001.0,1217,784.0,0.775,3162,99,0.7070000000000001,0.608
1,0,43,1,2,4,2,2,0,36,2,3,3,17306.0,0,17306.0,0.4,6205,65,0.8059999999999999,0.0
1,0,37,0,1,3,2,1,0,27,4,2,2,1793.0,792,1001.0,0.723,2374,40,0.429,0.442
0,1,51,0,0,2,1,5,0,36,5,2,3,5862.0,2306,3556.0,0.807,4305,51,1.318,0.39299999999999996
0,1,42,0,4,5,1,4,0,31,2,2,2,2410.0,1769,641.0,0.759,1217,30,1.143,0.7340000000000001
0,1,56,0,2,6,0,1,0,50,5,2,2,5084.0,1683,3401.0,0.9229999999999999,4060,55,0.774,0.331
0,1,47,0,5,1,2,5,0,36,4,1,4,26923.0,2461,24462.0,0.602,13643,94,0.9179999999999999,0.091
0,1,51,0,2,3,1,4,0,37,3,2,1,2258.0,1250,1008.0,0.611,4368,75,0.596,0.5539999999999999
0,1,54,0,1,2,2,4,0,49,3,2,2,2930.0,2266,664.0,0.7340000000000001,4752,72,1.3230000000000002,0.773
0,1,63,0,0,6,1,4,0,36,4,1,4,3552.0,2517,1035.0,0.465,1342,26,1.0,0.7090000000000001
1,0,31,0,0,2,2,4,0,21,4,2,3,4598.0,0,4598.0,0.439,6317,77,0.833,0.0
0,1,49,0,2,4,2,4,0,36,3,1,3,3414.0,1473,1941.0,0.597,1803,49,1.13,0.431
0,1,51,1,4,5,0,3,0,38,5,3,2,34516.0,0,34516.0,0.506,3250,63,0.6579999999999999,0.0
0,1,50,0,3,3,1,4,0,42,4,3,3,2719.0,0,2719.0,0.794,4172,65,0.97,0.0
0,1,41,1,4,3,2,0,0,28,5,1,4,34516.0,0,34516.0,0.7909999999999999,4004,86,0.755,0.0
0,1,35,1,0,6,1,0,0,36,5,2,1,3176.0,1510,1666.0,0.885,2074,48,0.92,0.475
0,1,65,0,2,0,2,1,0,54,4,3,2,3009.0,721,2288.0,0.68,4070,71,0.614,0.24
0,1,34,0,3,5,2,4,0,36,4,3,3,1438.3,0,1438.3,0.7340000000000001,4302,74,0.762,0.0
0,1,44,1,3,6,1,1,0,36,4,2,1,2534.0,1706,828.0,0.7929999999999999,3965,57,1.111,0.6729999999999999
1,0,52,1,0,3,2,0,0,39,5,3,3,34516.0,216,34300.0,0.556,2395,47,0.306,0.006
0,1,34,0,1,2,3,4,0,23,4,1,1,2207.0,1527,680.0,0.861,4159,64,1.133,0.6920000000000001
0,1,43,1,4,3,1,1,0,36,5,3,2,13258.0,1721,11537.0,0.9079999999999999,1080,21,1.3330000000000002,0.13
0,1,36,1,1,3,2,1,0,20,5,1,2,12714.0,976,11738.0,0.649,2240,53,0.395,0.077
0,1,54,1,3,3,1,0,0,43,4,1,1,13219.0,0,13219.0,0.5760000000000001,1097,24,0.5,0.0
0,1,32,1,1,3,1,1,0,26,3,2,3,2576.0,1754,822.0,1.0270000000000001,2880,69,0.46799999999999997,0.6809999999999999
0,1,42,0,3,0,1,4,0,37,5,4,2,2238.0,1693,545.0,0.7140000000000001,5339,86,0.45799999999999996,0.7559999999999999
0,1,38,0,3,5,2,4,0,33,5,3,2,2206.0,2018,188.0,0.648,1739,35,0.667,0.915
1,0,38,0,4,6,1,4,0,26,3,2,2,1438.3,0,1438.3,0.777,2264,39,0.625,0.0
1,0,43,1,3,0,1,3,0,25,3,3,3,2900.0,2517,383.0,0.7190000000000001,2180,31,0.409,0.868
0,1,48,0,2,2,1,4,0,35,2,3,1,2216.0,1262,954.0,0.49700000000000005,4763,83,0.66,0.569
0,1,48,0,2,6,1,4,0,41,6,1,3,3632.0,1294,2338.0,0.924,4339,86,0.6859999999999999,0.35600000000000004
0,1,33,0,2,2,2,5,0,21,3,3,2,5795.0,0,5795.0,0.746,2322,65,0.585,0.0
0,1,48,1,5,6,1,1,0,38,4,4,1,5219.0,1081,4138.0,0.568,3481,78,0.625,0.207
1,0,47,1,4,6,3,3,0,42,1,4,1,7953.0,0,7953.0,1.031,8670,74,0.574,0.0
0,1,40,0,3,6,0,4,0,36,6,1,0,2348.0,1061,1287.0,1.062,1901,27,1.25,0.452
0,1,38,0,3,3,1,4,0,34,3,3,2,2450.0,1981,469.0,0.7120000000000001,4352,66,0.784,0.809
1,0,38,1,2,2,2,0,0,36,5,2,1,34516.0,1229,33287.0,0.42700000000000005,1797,35,0.29600000000000004,0.036000000000000004
0,1,48,1,4,5,1,2,3,35,5,3,4,33791.0,0,33791.0,0.7120000000000001,1546,41,0.5770000000000001,0.0
0,1,49,1,1,2,2,3,0,36,6,2,2,18886.0,895,17991.0,1.8259999999999998,1235,18,1.571,0.047
1,0,53,1,1,3,2,3,0,36,3,2,2,11778.0,0,11778.0,0.603,2147,44,0.375,0.0
0,1,48,1,1,3,2,2,0,40,6,2,2,2319.0,1630,689.0,0.846,3739,68,0.659,0.703
0,1,34,1,3,0,1,3,0,28,3,1,3,24765.0,1999,22766.0,1.013,1544,36,0.7140000000000001,0.081
0,1,26,1,0,0,2,1,0,13,5,2,2,2047.0,1196,851.0,0.623,2180,33,0.941,0.584
1,0,53,1,3,3,2,3,3,33,2,2,3,34516.0,0,34516.0,0.534,6361,74,1.114,0.0
0,1,63,0,0,3,1,4,0,53,5,3,2,2271.0,1278,993.0,0.375,1550,33,0.65,0.563
0,1,44,0,2,2,3,4,0,34,3,2,2,2561.0,1491,1070.0,0.733,4869,70,0.522,0.5820000000000001
0,1,54,0,2,6,0,1,0,49,5,3,2,5476.0,2517,2959.0,0.9670000000000001,1532,44,0.6920000000000001,0.46
0,1,42,1,2,5,1,2,0,30,1,2,3,3086.0,0,3086.0,0.8079999999999999,4129,81,0.884,0.0
0,1,37,1,2,3,3,0,0,32,6,1,1,34516.0,0,34516.0,0.9279999999999999,3660,59,1.107,0.0
0,1,55,1,2,1,1,2,0,36,3,4,3,16427.0,1682,14745.0,0.631,1579,36,1.1179999999999999,0.102
0,1,55,0,0,2,1,4,0,36,6,2,4,3615.0,1699,1916.0,0.5760000000000001,1967,40,0.5379999999999999,0.47
0,1,65,0,0,2,1,4,0,49,4,2,2,3297.0,2297,1000.0,0.7440000000000001,1894,56,0.556,0.6970000000000001
0,1,44,1,4,2,1,2,0,24,2,2,2,4752.0,0,4752.0,0.679,7517,76,0.617,0.0
0,1,43,1,3,2,0,2,0,28,3,3,4,5479.0,1183,4296.0,0.596,14728,126,0.909,0.21600000000000003
0,1,56,1,3,2,2,2,0,46,1,2,2,1891.0,1134,757.0,0.636,5255,77,0.833,0.6
0,1,61,1,0,5,2,1,0,49,1,2,3,2228.0,1480,748.0,0.5329999999999999,4431,71,0.6509999999999999,0.664
0,1,54,1,3,3,1,0,0,43,5,3,2,2884.0,1144,1740.0,0.7829999999999999,4887,90,0.698,0.397
0,1,56,0,2,3,1,5,0,51,4,1,3,1796.0,1243,553.0,0.768,4316,87,0.8909999999999999,0.6920000000000001
0,1,54,1,2,2,1,4,0,39,4,4,2,2702.0,2517,185.0,1.0190000000000001,1658,32,1.462,0.932
1,0,65,1,1,3,1,4,0,47,3,2,1,1759.0,0,1759.0,1.058,821,18,0.5,0.0
0,1,43,1,2,2,2,3,0,35,2,2,2,5858.0,961,4897.0,0.657,7916,82,0.708,0.16399999999999998
0,1,51,1,3,2,1,0,0,42,2,1,3,7932.0,2140,5792.0,0.5539999999999999,4024,92,0.614,0.27
1,0,43,0,5,2,1,4,3,33,6,3,2,14806.0,2517,12289.0,0.5579999999999999,4804,57,0.462,0.17
0,1,41,1,5,2,2,2,0,28,5,1,4,4821.0,1426,3395.0,0.898,3571,58,0.9329999999999999,0.29600000000000004
0,1,58,1,1,0,2,3,0,49,3,3,2,9890.0,0,9890.0,0.653,3497,69,0.6829999999999999,0.0
0,1,44,0,5,4,1,4,0,40,3,3,4,4453.0,973,3480.0,0.9079999999999999,3239,66,0.65,0.21899999999999997
0,1,64,1,1,2,1,4,0,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524
0,1,45,1,2,3,1,1,0,33,1,3,3,11529.0,1823,9706.0,0.727,8135,97,0.7020000000000001,0.158
0,1,38,1,3,4,1,3,0,32,3,2,3,5242.0,470,4772.0,0.805,4306,77,0.604,0.09
0,1,53,1,3,1,2,0,0,36,3,1,0,30883.0,1694,29189.0,0.86,1267,23,0.5329999999999999,0.055
0,1,51,1,1,3,2,3,0,45,6,1,3,13287.0,1864,11423.0,0.603,3851,75,0.705,0.14
0,1,56,1,1,2,1,3,0,44,3,1,0,9078.0,1501,7577.0,0.51,1543,34,0.545,0.165
0,1,41,0,3,2,3,4,0,36,1,1,1,4941.0,1040,3901.0,0.765,7631,91,0.596,0.21
0,1,54,0,2,2,1,1,0,41,3,1,3,7362.0,1176,6186.0,0.735,17390,130,0.688,0.16
1,0,53,0,4,2,2,1,0,43,1,3,2,6058.0,0,6058.0,0.997,4754,60,0.46299999999999997,0.0
0,1,40,0,3,5,1,4,0,35,5,2,4,3140.0,2183,957.0,0.58,5109,78,0.733,0.695
1,0,51,0,1,5,2,4,3,41,6,2,3,14563.0,1309,13254.0,0.708,6408,70,0.9440000000000001,0.09
0,1,56,1,2,2,1,3,0,51,3,3,3,12186.0,1080,11106.0,0.8420000000000001,4785,66,0.65,0.08900000000000001
0,1,44,1,2,1,2,2,0,36,5,1,2,7577.0,2480,5097.0,0.435,1409,35,0.16699999999999998,0.327
0,1,39,1,3,0,3,3,0,36,4,2,3,33406.0,1692,31714.0,1.242,1529,30,0.875,0.051
0,1,39,0,2,6,1,4,0,32,6,3,0,2524.0,1395,1129.0,1.048,1800,33,0.5,0.5529999999999999
1,0,40,1,3,2,1,0,0,27,5,3,2,2269.0,0,2269.0,0.5720000000000001,2108,39,0.56,0.0
0,1,50,1,3,3,1,3,0,40,6,2,4,4514.0,2016,2498.0,0.313,4107,59,0.639,0.447
0,1,60,1,1,3,1,1,0,47,3,1,3,9805.0,1007,8798.0,0.8,14641,95,0.9,0.10300000000000001
1,0,45,0,3,0,2,5,0,33,5,3,4,4345.0,2198,2147.0,0.465,1918,31,0.292,0.506
0,1,54,0,2,5,1,4,0,44,3,1,3,5413.0,1836,3577.0,0.7659999999999999,1164,43,0.593,0.33899999999999997
0,1,51,0,0,2,1,4,0,42,5,3,2,1858.0,925,933.0,1.056,3660,72,0.6,0.498
0,1,50,0,2,5,1,5,0,45,6,1,4,5660.0,2401,3259.0,0.779,1932,35,0.34600000000000003,0.424
0,1,31,1,0,3,1,2,3,24,1,1,3,32535.0,1722,30813.0,0.856,15738,116,0.657,0.053
0,1,48,0,3,6,2,4,0,37,2,2,1,2105.0,1072,1033.0,0.514,4833,81,1.077,0.509
0,1,55,0,1,1,1,4,0,36,4,1,0,3174.0,1951,1223.0,0.7659999999999999,1243,29,0.611,0.615
0,1,46,1,5,5,2,1,0,40,6,2,2,7333.0,875,6458.0,0.807,3636,48,1.286,0.11900000000000001
0,1,44,1,2,0,1,2,0,27,3,1,2,19114.0,1754,17360.0,0.865,4413,69,0.725,0.092
0,1,33,0,2,5,1,1,0,23,4,2,4,6732.0,0,6732.0,0.856,1644,45,0.731,0.0
1,0,41,0,3,5,3,5,0,36,2,3,1,13733.0,0,13733.0,0.325,1591,30,0.875,0.0
0,1,52,0,4,4,1,4,0,36,5,3,3,1594.0,0,1594.0,0.47200000000000003,4653,65,0.667,0.0
